settlement_id,settlement_name,settlement_type,ward_code,lga_code,longitude,latitude,target_population_under5,ward_name,lga_name,base_radius_m,nn_dist_m,n_track_points,n_visiting_teams,visiting_teams,first_visit_ts,last_visit_ts,any_ambiguous_match,track_visited,security_classification,buffer_overlaps_neighbor,etally_doses_total,etally_target_pop,etally_n_days_reported,etally_teams,etally_reported,n_active_days,ward_ever_active,complete_gps_blackout,coverage_status,dose_coverage_ratio,is_missed,gi_star_z,gi_star_p_sim,fdr_significant,cluster_label
S01611,Aglushi,Hamlet,W023,LGA03,7.833086,11.224408,19.0,Suwade,Katsuma,150.0,737.1935022165483,5,1,T23,2026-03-10 10:42:00,2026-03-10 10:46:00,False,True,Accessible,False,0,,,,False,5,True,False,Visited (track-confirmed),0.0,0,0.7093283968014948,0.317,False,Not significant
S00650,Kuwale,Village,W007,LGA01,7.450194,11.209052,138.0,Bayoyi,Idi-Oro,150.0,516.2993323983475,5,1,T07,2026-03-12 16:57:00,2026-03-12 17:01:00,False,True,Accessible,False,137,138.0,1.0,T07,True,5,True,False,Visited (track-confirmed),0.9927536231884058,0,0.7093283968014948,0.317,False,Not significant
S01692,Irngona,Village,W025,LGA04,7.80167,11.133904,75.0,Okriba,Ilela,150.0,871.7223784105297,19,1,T25,2026-03-10 08:41:00,2026-03-10 09:00:00,False,True,Accessible,False,0,,,,False,5,True,False,Visited (track-confirmed),0.0,0,1.6708191412571471,0.103,False,Not significant
S01713,Adtsima,Village,W026,LGA03,7.649127,11.402383,85.0,Kungomi,Katsuma,150.0,2132.183554016884,0,0,,,,False,False,Accessible,False,83,85.0,1.0,T26,True,5,True,False,Tally-only (no GPS confirmation),0.9764705882352941,0,1.6708191412571471,0.103,False,Not significant
S00164,Balani,Village,W002,LGA01,7.230121,10.762124,60.0,Ekduru,Idi-Oro,150.0,1029.5147891609965,0,0,,,,False,False,Accessible,False,46,60.0,1.0,T02,True,5,True,False,Tally-only (no GPS confirmation),0.7666666666666667,0,-1.2136530921098103,0.001,True,Cold spot (well-covered cluster)
S01370,Marawo,Village,W018,LGA02,7.651142,10.732271,19.0,Adwana,Gwarin,150.0,2742.4480858099114,19,1,T18,2026-03-10 14:55:00,2026-03-10 15:13:00,False,True,Accessible,False,18,19.0,1.0,T18,True,5,True,False,Visited (track-confirmed),0.9473684210526315,0,-1.2136530921098103,0.001,True,Cold spot (well-covered cluster)
S00885,Riduko,Village,W011,LGA02,7.702719,10.435202,45.0,Enyoko-Kofar,Gwarin,150.0,1664.9218828049184,33,1,T11,2026-03-09 10:49:00,2026-03-09 11:21:00,False,True,Accessible,False,26,45.0,1.0,T11,True,5,True,False,Visited (track-confirmed),0.5777777777777777,0,-0.2521623476541578,0.305,False,Not significant
S01615,Tazawa,Village,W023,LGA03,7.915751,11.145117,68.0,Suwade,Katsuma,150.0,2171.153520230398,0,0,,,,False,False,Accessible,False,38,68.0,1.0,T23,True,5,True,False,Tally-only (no GPS confirmation),0.5588235294117647,0,-1.2136530921098103,0.001,True,Cold spot (well-covered cluster)
S01412,Rinasa,Settlement,W019,LGA04,7.612382,10.99315,24.0,Umzaba-Kofar,Ilela,150.0,777.5496762038858,30,1,T19,2026-03-10 17:44:00,2026-03-13 11:37:00,False,True,Accessible,False,19,24.0,1.0,T19,True,5,True,False,Visited (track-confirmed),0.7916666666666666,0,-1.2136530921098103,0.001,True,Cold spot (well-covered cluster)
S01110,Oltsija,Settlement,W015,LGA01,7.516375,11.194046,62.0,Baluru,Idi-Oro,115.0598474446035,287.64961861150874,22,1,T15,2026-03-12 07:45:00,2026-03-12 08:06:00,False,True,Accessible,False,41,62.0,1.0,T15,True,5,True,False,Visited (track-confirmed),0.6612903225806451,0,-0.2521623476541578,0.305,False,Not significant
S00469,Oksawa,Urban block,W006,LGA01,7.18906,11.300539,412.0,Okradu,Idi-Oro,103.09535495787723,257.73838739469306,0,0,,,,False,False,Accessible,False,405,412.0,1.0,T06,True,5,True,False,Tally-only (no GPS confirmation),0.9830097087378641,0,-0.2521623476541578,0.305,False,Not significant
S00327,Bawawa-Kofar,Hamlet,W003,LGA01,7.435931,11.041793,15.0,Satita,Idi-Oro,143.871043612999,359.67760903249746,0,0,,,,False,False,Accessible,False,0,,,,False,5,True,False,Plausible miss,0.0,1,1.6708191412571471,0.315,False,Not significant
S01837,Agngoko,Hamlet,W028,LGA04,7.886311,10.865501,10.0,Wangoja,Ilela,122.49525943497852,306.2381485874463,35,1,T28,2026-03-13 13:57:00,2026-03-13 14:31:00,False,True,Accessible,False,8,10.0,1.0,T28,True,5,True,False,Visited (track-confirmed),0.8,0,-0.2521623476541578,0.303,False,Not significant
S01391,Kuyoja-Tudun,Settlement,W019,LGA04,7.602497,10.994992,14.0,Umzaba-Kofar,Ilela,120.75653444329437,301.8913361082359,5,1,T08,2026-03-09 11:55:00,2026-03-13 12:33:00,False,True,Accessible,False,10,14.0,1.0,T19,True,5,True,False,Visited (track-confirmed),0.7142857142857143,0,-1.2136530921098103,0.001,True,Cold spot (well-covered cluster)
S02192,Gunari,Settlement,W034,LGA03,8.109845,11.189338,12.0,Dodeta,Katsuma,110.78246250204023,276.95615625510055,0,0,,,,False,False,Accessible,False,12,12.0,1.0,T02,True,5,True,False,Tally-only (no GPS confirmation),1.0,0,1.6708191412571471,0.102,False,Not significant
S01017,Sumari,Village,W014,LGA01,7.393153,11.434541,27.0,Bishama,Idi-Oro,150.0,912.4376370799698,36,1,T14,2026-03-09 14:45:00,2026-03-09 15:20:00,False,True,Accessible,False,19,27.0,1.0,T14,True,5,True,False,Visited (track-confirmed),0.7037037037037037,0,-0.2521623476541578,0.303,False,Not significant
S00779,Katsimi,Village,W008,LGA01,7.429117,10.970925,103.0,Umyosa,Idi-Oro,149.10598454205973,372.7649613551493,0,0,,,,False,False,Accessible,False,73,103.0,1.0,T08,True,5,True,False,Tally-only (no GPS confirmation),0.7087378640776699,0,-0.2521623476541578,0.303,False,Not significant
S02073,Losaru,Hamlet,W032,LGA04,8.085616,10.861903,27.0,Bisani-Gabas,Ilela,150.0,732.5363671553567,104,1,T32,2026-03-11 16:47:00,2026-03-11 18:30:00,False,True,Accessible,False,19,27.0,1.0,T32,True,5,True,False,Visited (track-confirmed),0.7037037037037037,0,-1.2136530921098103,0.001,True,Cold spot (well-covered cluster)
S00753,Agwama,Village,W008,LGA01,7.313721,10.954666,88.0,Umyosa,Idi-Oro,150.0,1698.3254727102803,0,0,,,,False,False,Accessible,False,78,88.0,1.0,T08,True,5,True,False,Tally-only (no GPS confirmation),0.8863636363636364,0,-1.2136530921098103,0.001,True,Cold spot (well-covered cluster)
S02387,Wamani-Yamma,Hamlet,W038,LGA03,8.386105,11.293568,19.0,Sashasa,Katsuma,150.0,805.5660826152204,0,0,,,,False,False,Accessible,False,12,19.0,1.0,T06,True,5,True,False,Tally-only (no GPS confirmation),0.631578947368421,0,-0.2521623476541578,0.303,False,Not significant
S01249,Olbena,Settlement,W016,LGA02,7.579672,10.460694,59.0,Uzritu,Gwarin,150.0,841.402580068217,34,1,T16,2026-03-09 08:18:00,2026-03-09 08:51:00,False,True,Accessible,False,57,59.0,1.0,T16,True,5,True,False,Visited (track-confirmed),0.9661016949152542,0,-1.2136530921098103,0.001,True,Cold spot (well-covered cluster)
S01780,Sakowo,Village,W027,LGA03,7.912788,11.483848,111.0,Daberi,Katsuma,150.0,732.8119451708627,41,1,T27,2026-03-10 10:24:00,2026-03-13 09:49:00,False,True,Accessible,False,63,111.0,1.0,T27,True,5,True,False,Visited (track-confirmed),0.5675675675675675,0,-1.2136530921098103,0.001,True,Cold spot (well-covered cluster)
S02507,Uzjita,Village,W040,LGA04,8.285031,11.212825,60.0,Gujiri,Ilela,118.7687452972539,296.92186324313474,0,0,,,,False,False,Accessible,False,62,60.0,1.0,T08,True,5,True,False,Tally-only (no GPS confirmation),1.0333333333333334,0,-0.2521623476541578,0.303,False,Not significant
S01341,Gungode,Settlement,W018,LGA02,7.575116,10.663338,14.0,Adwana,Gwarin,150.0,480.1557281285395,0,0,,,,False,False,Accessible,False,9,14.0,1.0,T18,True,5,True,False,Tally-only (no GPS confirmation),0.6428571428571429,0,-1.2136530921098103,0.001,True,Cold spot (well-covered cluster)
S02190,Uztiko,Hamlet,W034,LGA03,8.12997,11.184791,7.0,Dodeta,Katsuma,150.0,397.0030560279503,0,0,,,,False,False,Accessible,False,6,7.0,1.0,T02,True,5,True,False,Tally-only (no GPS confirmation),0.8571428571428571,0,1.6708191412571471,0.102,False,Not significant
S02467,Agriwo,Village,W039,LGA04,8.276743,10.783282,113.0,Nungoni-Arewa,Ilela,150.0,5275.305957678944,0,0,,,,False,False,Accessible,False,78,113.0,1.0,T07,True,5,True,True,Tally-only (no GPS confirmation),0.6902654867256637,0,-1.2136530921098103,0.001,True,Cold spot (well-covered cluster)
S01803,Zasani-Yamma,Village,W028,LGA04,7.894288,10.862059,199.0,Wangoja,Ilela,150.0,524.9702400708824,0,0,,,,False,False,Accessible,False,185,199.0,1.0,T28,True,5,True,False,Tally-only (no GPS confirmation),0.9296482412060302,0,-0.2521623476541578,0.303,False,Not significant
D02009,Yeladu,Hamlet,W031,LGA03,7.935511,11.313785,16.0,Satide,Katsuma,150.0,637.909439324289,2,1,T06,2026-03-12 18:16:00,2026-03-12 18:17:00,False,True,Accessible,False,0,,,,False,5,True,False,Visited (track-confirmed),0.0,0,0.7093283968014948,0.316,False,Not significant
S01970,Yengoru,Village,W030,LGA04,8.067327,10.581241,93.0,Yeride,Ilela,150.0,1485.9078727278152,23,1,T30,2026-03-09 07:33:00,2026-03-09 07:55:00,False,True,Accessible,False,98,93.0,1.0,T30,True,5,True,False,Visited (track-confirmed),1.053763440860215,0,-0.2521623476541578,0.303,False,Not significant
S00308,Umjiwa-Kudu,Hamlet,W003,LGA01,7.455776,11.03287,23.0,Satita,Idi-Oro,81.07355539062294,202.68388847655734,0,0,,,,False,False,Accessible,False,19,23.0,1.0,T03,True,5,True,False,Tally-only (no GPS confirmation),0.8260869565217391,0,-0.2521623476541578,0.303,False,Not significant
S00802,Wayole-Kofar,Hamlet,W009,LGA02,7.551641,10.96727,23.0,Washatu,Gwarin,150.0,797.4543445841774,26,1,T09,2026-03-12 09:02:00,2026-03-13 08:51:00,False,True,Accessible,False,24,23.0,1.0,T09,True,5,True,False,Visited (track-confirmed),1.0434782608695652,0,1.6708191412571471,0.102,False,Not significant
D01917,Haraja-Kudu,Village,W029,LGA04,7.995142,10.988106,49.0,Wangoni,Ilela,150.0,539.4525025143435,0,0,,,,False,False,Accessible,False,0,,,,False,5,True,False,Plausible miss,0.0,1,-0.2521623476541578,0.001,True,Cold spot (well-covered cluster)
S01109,Dosashi,Village,W015,LGA01,7.508958,11.193804,136.0,Baluru,Idi-Oro,91.47719536904793,228.6929884226198,0,0,,,,False,False,Accessible,False,109,136.0,1.0,T15,True,5,True,False,Tally-only (no GPS confirmation),0.8014705882352942,0,-1.2136530921098103,0.001,True,Cold spot (well-covered cluster)
S00597,Ibkoba,Village,W007,LGA01,7.457471,11.19183,94.0,Bayoyi,Idi-Oro,150.0,818.945110127639,19,1,T07,2026-03-12 07:43:00,2026-03-12 08:01:00,False,True,Accessible,False,96,94.0,1.0,T07,True,5,True,False,Visited (track-confirmed),1.0212765957446808,0,-0.2521623476541578,0.305,False,Not significant
S02362,Nushadu,Village,W037,LGA03,8.177523,11.528195,16.0,Longoma,Katsuma,150.0,758.6487905295969,0,0,,,,False,False,Accessible,False,14,16.0,1.0,T05,True,5,True,False,Tally-only (no GPS confirmation),0.875,0,0.7093283968014948,0.313,False,Not significant
S01145,Dangode,Village,W015,LGA01,7.493857,11.356204,139.0,Baluru,Idi-Oro,150.0,1523.6516317621397,0,0,,,,False,False,Accessible,False,84,139.0,1.0,T15,True,5,True,False,Tally-only (no GPS confirmation),0.60431654676259,0,-0.2521623476541578,0.305,False,Not significant
S00748,Enngoko,Village,W008,LGA01,7.250883,10.943067,37.0,Umyosa,Idi-Oro,150.0,1014.6428120698251,0,0,,,,False,False,Accessible,False,29,37.0,1.0,T08,True,5,True,False,Tally-only (no GPS confirmation),0.7837837837837838,0,0.7093283968014948,0.313,False,Not significant
S02223,Uzshami,Village,W035,LGA04,8.301976,10.983567,99.0,Dazata,Ilela,150.0,1351.909038629731,0,0,,,,False,False,Accessible,False,60,99.0,1.0,T03,True,5,True,True,Tally-only (no GPS confirmation),0.6060606060606061,0,-1.2136530921098103,0.001,True,Cold spot (well-covered cluster)
S01632,Numatu,Village,W023,LGA03,7.80699,11.255603,27.0,Suwade,Katsuma,150.0,521.7407117109867,0,0,,,,False,False,Accessible,False,0,,,,False,5,True,False,Plausible miss,0.0,1,4.555291374624105,0.003,True,Hot spot (missed-settlement cluster)
S02320,Kutina,Village,W037,LGA03,8.205577,11.511003,40.0,Longoma,Katsuma,150.0,655.2961754014235,0,0,,,,False,False,Accessible,False,36,40.0,1.0,T05,True,5,True,False,Tally-only (no GPS confirmation),0.9,0,-1.2136530921098103,0.001,True,Cold spot (well-covered cluster)
S00351,Eklufa,Settlement,W004,LGA02,7.185531,10.695851,12.0,Yesawo,Gwarin,150.0,885.6547131632017,0,0,,,,False,False,Accessible,False,9,12.0,1.0,T04,True,5,True,False,Tally-only (no GPS confirmation),0.75,0,-1.2136530921098103,0.001,True,Cold spot (well-covered cluster)
S00941,Doyoru,Village,W012,LGA02,7.327903,10.495844,61.0,Darari,Gwarin,150.0,411.8386828361999,106,1,T12,2026-03-13 09:50:00,2026-03-13 11:38:00,False,True,Accessible,False,48,61.0,1.0,T12,True,5,True,False,Visited (track-confirmed),0.7868852459016393,0,-1.2136530921098103,0.001,True,Cold spot (well-covered cluster)
S02140,Olsami,Village,W033,LGA03,7.957984,11.137345,52.0,Tasayi,Katsuma,130.78632523918017,326.96581309795044,0,0,,,,False,False,Accessible,False,39,52.0,1.0,T01,True,5,True,False,Tally-only (no GPS confirmation),0.75,0,0.7093283968014948,0.313,False,Not significant
S01653,Warile,Village,W024,LGA04,7.795295,10.690472,68.0,Kuraba-Kofar,Ilela,150.0,996.9812182751601,32,1,T24,2026-03-10 13:37:00,2026-03-13 11:43:00,False,True,Accessible,False,45,68.0,1.0,T24,True,5,True,False,Visited (track-confirmed),0.6617647058823529,0,0.7093283968014948,0.313,False,Not significant
S01344,Ibnani-Kudu,Hamlet,W018,LGA02,7.566799,10.640382,18.0,Adwana,Gwarin,150.0,406.2545796166829,33,1,T18,2026-03-10 07:30:00,2026-03-10 11:37:00,False,True,Accessible,False,16,18.0,1.0,T18,True,5,True,False,Visited (track-confirmed),0.8888888888888888,0,-0.2521623476541578,0.305,False,Not significant
S02382,Adrisa,Hamlet,W038,LGA03,8.407473,11.296295,5.0,Sashasa,Katsuma,150.0,491.87876824931783,0,0,,,,False,False,Accessible,False,4,5.0,1.0,T06,True,5,True,False,Tally-only (no GPS confirmation),0.8,0,-0.2521623476541578,0.305,False,Not significant
S01382,Kazayi-Kudu,Village,W019,LGA04,7.733434,10.998425,70.0,Umzaba-Kofar,Ilela,150.0,5533.858211980206,31,1,T19,2026-03-09 12:19:00,2026-03-09 12:52:00,False,True,Accessible,False,52,70.0,1.0,T19,True,5,True,False,Visited (track-confirmed),0.7428571428571429,0,-1.2136530921098103,0.001,True,Cold spot (well-covered cluster)
S00939,Okngori,Settlement,W012,LGA02,7.344232,10.502982,58.0,Darari,Gwarin,117.41583214961412,293.53958037403527,34,1,T12,2026-03-10 07:13:00,2026-03-10 07:46:00,False,True,Accessible,False,52,58.0,1.0,T12,True,5,True,False,Visited (track-confirmed),0.896551724137931,0,-1.2136530921098103,0.001,True,Cold spot (well-covered cluster)
S01247,Fazaru,Hamlet,W016,LGA02,7.585481,10.598728,11.0,Uzritu,Gwarin,150.0,2730.602605301328,0,0,,,,False,False,Accessible,False,9,11.0,1.0,T16,True,5,True,False,Tally-only (no GPS confirmation),0.8181818181818182,0,-1.2136530921098103,0.001,True,Cold spot (well-covered cluster)
S00198,Fangoni,Urban block,W002,LGA01,7.135205,10.759231,474.0,Ekduru,Idi-Oro,75.6137606062857,189.03440151571422,0,0,,,,False,False,Accessible,False,493,474.0,1.0,T02,True,5,True,False,Tally-only (no GPS confirmation),1.040084388185654,0,-1.2136530921098103,0.001,True,Cold spot (well-covered cluster)
S01421,Lolari-Sabo,Village,W019,LGA04,7.692035,10.851546,94.0,Umzaba-Kofar,Ilela,50.0,69.42601955845038,30,1,T19,2026-03-11 18:01:00,2026-03-11 18:30:00,True,True,Accessible,True,81,94.0,1.0,T19,True,5,True,False,Visited (track-confirmed),0.8617021276595744,0,-1.2136530921098103,0.001,True,Cold spot (well-covered cluster)
S01126,Manana,Village,W015,LGA01,7.61575,11.276424,128.0,Baluru,Idi-Oro,93.30147109267794,233.25367773169484,0,0,,,,False,False,Accessible,False,82,128.0,1.0,T15,True,5,True,False,Tally-only (no GPS confirmation),0.640625,0,1.6708191412571471,0.104,False,Not significant
S00457,Gurita,Hamlet,W006,LGA01,7.184574,11.329979,18.0,Okradu,Idi-Oro,150.0,995.5301387795763,0,0,,,,False,False,Accessible,False,11,18.0,1.0,T06,True,5,True,False,Tally-only (no GPS confirmation),0.6111111111111112,0,0.7093283968014948,0.313,False,Not significant
S00165,Dariko,Hamlet,W002,LGA01,7.139129,10.746277,18.0,Ekduru,Idi-Oro,150.0,1060.6908484268401,0,0,,,,False,False,Accessible,False,15,18.0,1.0,T02,True,5,True,False,Tally-only (no GPS confirmation),0.8333333333333334,0,-1.2136530921098103,0.001,True,Cold spot (well-covered cluster)
D01108,Iryoko,Hamlet,W015,LGA01,7.539606,11.17483,34.0,Baluru,Idi-Oro,150.0,757.7994430763864,0,0,,,,False,False,Accessible,False,0,,,,False,5,True,False,Plausible miss,0.0,1,0.7093283968014948,0.306,False,Not significant
S02247,Enmayi,Urban block,W035,LGA04,8.266386,11.014897,27.0,Dazata,Ilela,150.0,1074.7625340714958,0,0,,,,False,False,Accessible,False,28,27.0,1.0,T03,True,5,True,True,Tally-only (no GPS confirmation),1.037037037037037,0,-1.2136530921098103,0.001,True,Cold spot (well-covered cluster)
S02343,Olbako,Hamlet,W037,LGA03,8.201982,11.49954,32.0,Longoma,Katsuma,150.0,1114.404491263967,0,0,,,,False,False,Accessible,False,27,32.0,1.0,T05,True,5,True,False,Tally-only (no GPS confirmation),0.84375,0,-1.2136530921098103,0.001,True,Cold spot (well-covered cluster)
S01176,Uzraja,Hamlet,W015,LGA01,7.519891,11.225156,22.0,Baluru,Idi-Oro,150.0,478.5689005410458,36,1,T15,2026-03-10 12:50:00,2026-03-13 10:00:00,False,True,Accessible,False,21,22.0,1.0,T15,True,5,True,False,Visited (track-confirmed),0.9545454545454546,0,-1.2136530921098103,0.001,True,Cold spot (well-covered cluster)
S00518,Hajiri,Hamlet,W006,LGA01,7.256303,11.233556,92.0,Okradu,Idi-Oro,150.0,910.6640852575405,0,0,,,,False,False,Accessible,False,60,92.0,1.0,T06,True,5,True,False,Tally-only (no GPS confirmation),0.6521739130434783,0,-1.2136530921098103,0.001,True,Cold spot (well-covered cluster)
S01880,Batsidu,Village,W029,LGA04,7.948511,11.071882,40.0,Wangoni,Ilela,150.0,377.7425366307508,4,1,T08,2026-03-12 17:33:00,2026-03-12 17:36:00,False,True,Accessible,False,39,40.0,1.0,T29,True,5,True,False,Visited (track-confirmed),0.975,0,-1.2136530921098103,0.001,True,Cold spot (well-covered cluster)
S00488,Biluba,Village,W006,LGA01,7.26357,11.203078,155.0,Okradu,Idi-Oro,150.0,790.0211231384114,0,0,,,,False,False,Accessible,False,110,155.0,1.0,T06,True,5,True,False,Tally-only (no GPS confirmation),0.7096774193548387,0,0.7093283968014948,0.313,False,Not significant
S02153,Umnade,Hamlet,W033,LGA03,8.00555,11.191882,29.0,Tasayi,Katsuma,150.0,631.2308937800389,0,0,,,,False,False,Accessible,False,0,,,,False,5,True,False,Plausible miss,0.0,1,-0.2521623476541578,0.001,True,Cold spot (well-covered cluster)
D00363,Dolaja,Village,W004,LGA02,7.153615,10.667788,17.0,Yesawo,Gwarin,150.0,376.37675808357625,0,0,,,,False,False,Accessible,False,0,,,,False,5,True,False,Plausible miss,0.0,1,-0.2521623476541578,0.001,True,Cold spot (well-covered cluster)
S01275,Damawa,Settlement,W016,LGA02,7.585572,10.489757,38.0,Uzritu,Gwarin,150.0,2245.884591181254,20,1,T16,2026-03-11 11:36:00,2026-03-11 11:55:00,False,True,Accessible,False,31,38.0,1.0,T16,True,5,True,False,Visited (track-confirmed),0.8157894736842105,0,-0.2521623476541578,0.307,False,Not significant
S01509,Agmasa,Village,W020,LGA01,7.716298,11.142481,163.0,Famade,Idi-Oro,150.0,586.5275454973456,2,1,T20,2026-03-13 08:26:00,2026-03-13 08:27:00,False,True,Accessible,False,0,,,,False,5,True,False,Visited (track-confirmed),0.0,0,-1.2136530921098103,0.001,True,Cold spot (well-covered cluster)
S00168,Fashadu,Urban block,W002,LGA01,7.096299,10.78344,325.0,Ekduru,Idi-Oro,133.15667602922682,332.891690073067,0,0,,,,False,False,Accessible,False,255,325.0,1.0,T02,True,5,True,False,Tally-only (no GPS confirmation),0.7846153846153846,0,-0.2521623476541578,0.307,False,Not significant
S00649,Ribemi-Tsakiya,Settlement,W007,LGA01,7.370907,11.218394,61.0,Bayoyi,Idi-Oro,150.0,600.161347158526,3,1,T07,2026-03-12 11:02:00,2026-03-12 11:07:00,False,True,Accessible,False,37,61.0,1.0,T07,True,5,True,False,Visited (track-confirmed),0.6065573770491803,0,-0.2521623476541578,0.307,False,Not significant
S01881,Sulale,Village,W029,LGA04,7.933857,11.042655,117.0,Wangoni,Ilela,150.0,1096.0001479665211,5,1,T29,2026-03-11 18:17:00,2026-03-11 18:21:00,False,True,Accessible,False,92,117.0,1.0,T29,True,5,True,False,Visited (track-confirmed),0.7863247863247863,0,-1.2136530921098103,0.001,True,Cold spot (well-covered cluster)
S02040,Bawawo-Kofar,Village,W031,LGA03,7.997942,11.319873,48.0,Satide,Katsuma,150.0,585.474055740664,3,1,T06,2026-03-12 16:36:00,2026-03-12 16:38:00,False,True,Accessible,False,36,48.0,1.0,T31,True,5,True,False,Visited (track-confirmed),0.75,0,-1.2136530921098103,0.001,True,Cold spot (well-covered cluster)
S01983,Kudeko,Village,W030,LGA04,8.049116,10.582867,54.0,Yeride,Ilela,150.0,1156.149633601131,25,1,T30,2026-03-13 14:34:00,2026-03-13 14:58:00,False,True,Accessible,False,45,54.0,1.0,T30,True,5,True,False,Visited (track-confirmed),0.8333333333333334,0,-0.2521623476541578,0.307,False,Not significant
S00664,Enlaru,Urban block,W008,LGA01,7.207956,10.908941,180.0,Umyosa,Idi-Oro,150.0,442.5727044832208,0,0,,,,False,False,Accessible,False,132,180.0,1.0,T08,True,5,True,False,Tally-only (no GPS confirmation),0.7333333333333333,0,-0.2521623476541578,0.307,False,Not significant
